29.2397	2.70912	0.422965	-0.038087	0.664895	0.764222	-0.273705	-0.0929294	0.179776	0.331032	0.218033	-0.0840043	0.0602744	
29.318	2.54344	0.384812	0.0692754	0.734249	0.72345	-0.205613	-0.0617773	0.19079	0.25242	0.120849	-0.106639	0.024365	
29.3043	2.62418	0.332535	0.195307	0.765029	0.677867	-0.123116	0.0017584	0.119497	0.201709	0.0254012	-0.0934202	0.0113251	
29.1358	2.26904	0.535726	0.259756	0.665702	0.564753	-0.000296371	-0.0618741	0.0797127	0.143877	0.0169274	-0.0803262	-0.0193746	
28.8213	2.55618	0.557475	0.186111	0.658565	0.564826	-0.160634	-0.120915	-0.0285134	0.133589	0.0342408	-0.0633508	0.00558629	
28.4631	2.47816	0.650527	0.228891	0.613263	0.521452	-0.151124	-0.171046	-0.0868077	0.0782338	0.0165097	-0.0528617	0.0105764	
28.3089	2.54214	0.668285	0.237763	0.583077	0.5536	-0.11278	-0.135054	-0.166377	0.0998107	0.0344541	-0.0295035	0.00110713	
28.5838	2.29438	0.71352	0.288554	0.5296	0.533214	0.0276605	-0.167234	-0.12884	0.0841174	0.0216406	0.0131045	0.0128932	
29.1167	2.28737	0.775036	0.330157	0.589869	0.599902	0.0788778	-0.0724022	-0.0864741	0.034076	0.00875712	0.00229881	-0.000405084	
29.2529	2.46446	0.716234	0.28199	0.691118	0.764893	0.10894	-0.0131588	-0.0709595	0.0391176	-0.00686259	-0.0282174	0.00187237	
29.1597	2.51038	0.643376	0.329412	0.772043	0.787632	0.0991449	-0.0208112	-0.118279	0.0497353	-0.00767794	-0.0331687	-0.0318173	
28.8396	2.58845	0.520746	0.346234	0.791732	0.776594	0.0189929	-0.00233431	-0.223769	0.0411352	-0.0243497	-0.0451027	-0.0352904	
28.4845	2.19679	0.682407	0.360219	0.698036	0.71094	0.13331	-0.172047	-0.160887	-0.00160884	-0.0383156	-0.0472284	-0.111179	
28.1494	2.371	0.610241	0.27798	0.697192	0.731595	0.0890757	-0.183038	-0.189626	-0.0352046	-0.0574443	-0.0986699	-0.137443	
27.6927	2.77589	0.399006	0.261013	0.776723	0.76331	-0.0983043	-0.111062	-0.252241	-0.0405851	-0.0708344	-0.125841	-0.099101	
26.9219	2.54451	0.382119	0.313481	0.786312	0.693331	-0.0313702	-0.156078	-0.312897	-0.0606507	-0.103041	-0.116037	-0.133303	
26.694	2.02704	0.568452	0.3501	0.687113	0.613076	0.0571531	-0.292997	-0.280245	-0.0931466	-0.156929	-0.0853111	-0.179089	
26.9878	2.41977	0.634498	0.37239	0.74503	0.649967	0.0931576	-0.199925	-0.245863	-0.118084	-0.0875247	-0.110779	-0.188975	
27.504	2.7824	0.83268	0.384534	0.724863	0.815498	0.0440122	-0.115695	-0.148075	-0.116917	0.0148544	-0.112918	-0.158636	
26.7956	2.39756	0.999882	0.508171	0.549643	0.733129	0.302967	-0.115968	-0.155351	-0.0709858	0.0267128	-0.0239135	-0.16521	
26.8661	2.08525	1.02335	0.603031	0.586427	0.602241	0.320599	-0.0421222	-0.144557	-0.068897	-0.022206	0.0197659	-0.0693704	
27.6931	2.13619	1.08053	0.650829	0.642298	0.598606	0.282719	0.0189079	-0.0780914	-0.0250365	-0.0514377	0.0150712	-0.0379896	
