27.8948	3.01924	0.342904	0.150483	0.283239	0.0459786	-0.285861	-0.456123	-0.154168	-0.205806	-0.365041	-0.278263	-0.0246771	
27.596	2.65973	0.452489	0.187044	0.307281	0.025558	-0.308801	-0.363826	-0.187715	-0.152144	-0.359385	-0.279264	-0.0290143	
27.0794	2.85822	0.252707	0.288987	0.311895	0.0464522	-0.264908	-0.315827	-0.156612	-0.135521	-0.319925	-0.246405	0.0184992	
26.6716	2.64552	0.341534	0.26035	0.321637	0.0502156	-0.203838	-0.275831	-0.151494	-0.121487	-0.337968	-0.228767	0.0469825	
27.2609	2.49084	0.550785	0.254599	0.254633	-0.0250675	-0.268841	-0.344698	-0.173103	-0.107143	-0.395117	-0.27498	-0.0238084	

27.3757	2.66184	0.345155	0.214665	0.336105	0.00854225	-0.251672	-0.318154	-0.182515	-0.0753912	-0.348627	-0.301216	0.00200124	
28.0742	2.30693	0.47793	0.3203	0.329533	-0.107515	-0.317857	-0.383952	-0.289149	-0.032408	-0.378303	-0.280645	-0.0142772	
28.3273	2.75053	0.303346	0.432501	0.353642	-0.227891	-0.351364	-0.297718	-0.327331	-0.0900096	-0.337187	-0.410039	-0.0705723	
28.4776	2.82659	0.407887	0.453679	0.293007	-0.165237	-0.481962	-0.266055	-0.281715	-0.124918	-0.338471	-0.351841	-0.0663096	
28.0627	2.37311	0.618134	0.399863	0.345144	-0.109475	-0.428616	-0.399508	-0.240189	-0.0778482	-0.356159	-0.242757	-0.0123398	

26.0744	2.30842	0.812829	0.65984	0.064628	-0.362158	-0.0919053	-0.2615	-0.557237	-0.0959716	-0.137752	-0.218689	0.00208175	
26.1294	2.69411	0.586989	0.74691	0.0386482	-0.286307	-0.157738	-0.227591	-0.517595	-0.0500997	-0.149876	-0.349408	-0.0324856	
25.8104	2.6181	0.592854	0.655638	0.139314	-0.375077	-0.152413	-0.251758	-0.514783	-0.0499654	-0.169641	-0.328481	-0.0412485	
25.7118	2.44619	0.734243	0.641358	0.180769	-0.346593	-0.127836	-0.244408	-0.514209	-0.0561662	-0.156027	-0.244025	-0.0298131	
25.3813	2.52093	0.802303	0.710647	0.153913	-0.297884	-0.0669671	-0.206134	-0.476437	-0.0104007	-0.10319	-0.198807	0.0290911	

24.7429	2.81359	0.284673	0.449572	0.282494	-0.131335	-0.0585223	-0.27501	-0.264675	-0.0778007	-0.244597	-0.280526	0.000243688	
24.9747	2.6067	0.426897	0.425295	0.287628	-0.149589	-0.149307	-0.241703	-0.246458	-0.0265187	-0.339603	-0.345807	-0.0258042	
24.6791	2.73229	0.222281	0.565602	0.285904	-0.209333	-0.156079	-0.289622	-0.27014	-0.0252132	-0.312278	-0.381175	0.0229507	
24.8389	2.50012	0.274081	0.615527	0.353744	-0.272675	-0.195834	-0.313402	-0.301277	0.0011593	-0.316733	-0.377683	0.0553662	
24.2367	2.61142	0.121817	0.771083	0.264623	-0.184561	-0.200332	-0.308825	-0.272364	0.0449599	-0.278474	-0.37914	0.101341	

26.9091	3.04798	0.126176	0.520768	0.236097	-0.329279	-0.304783	-0.371714	-0.209898	-0.0394663	-0.347263	-0.391196	0.0381112	
27.2967	2.57774	0.492696	0.3831	0.271474	-0.266196	-0.452233	-0.3953	-0.236989	-0.0389399	-0.38381	-0.305783	0.0252489	
26.8975	2.24707	0.602913	0.344368	0.240918	-0.199277	-0.44826	-0.443282	-0.230817	-0.0400748	-0.407112	-0.217935	0.0371222	
26.9847	2.46288	0.53924	0.344054	0.205011	-0.278351	-0.421912	-0.423504	-0.253149	-0.0438175	-0.402622	-0.281862	0.0234545	
27.326	3.10341	0.291652	0.484081	0.17941	-0.335449	-0.412572	-0.418505	-0.214196	-0.125246	-0.337003	-0.293666	0.00589353	

25.7865	2.74695	0.747255	0.403626	-0.00687417	-0.33508	-0.181299	-0.323578	-0.321057	-0.00885658	-0.235046	-0.242387	-0.0526831	
25.8625	2.81711	0.851214	0.275665	-0.0569374	-0.229064	-0.15409	-0.33032	-0.384195	-0.0629145	-0.22124	-0.195357	-0.0859573	
26.0326	2.95484	0.901094	0.31195	-0.09933	-0.218097	-0.1186	-0.297506	-0.394926	-0.101567	-0.21147	-0.195185	-0.0915836	
26.1256	2.5445	1.00263	0.432241	-0.109504	-0.341697	-0.130021	-0.209191	-0.300486	-0.151672	-0.263381	-0.201987	-0.0951171	
26.0045	2.81745	0.779389	0.519811	-0.0696168	-0.445017	-0.0689218	-0.212051	-0.383904	-0.101448	-0.23896	-0.316901	-0.0926661	

27.5589	3.22625	0.388111	0.473387	0.393995	-0.326181	-0.703782	-0.109075	-0.173275	-0.28341	-0.283396	-0.129107	-0.0558857	
27.4023	2.74941	0.603137	0.481868	0.482	-0.299007	-0.578966	-0.206563	-0.216958	-0.242126	-0.340405	-0.12252	0.000726685	
27.4971	2.286	0.711976	0.514985	0.446542	-0.185363	-0.52483	-0.314427	-0.198473	-0.259664	-0.328174	-0.11663	0.0281327	
27.4124	2.35471	0.69007	0.491792	0.468382	-0.136161	-0.538696	-0.382469	-0.210737	-0.212002	-0.319735	-0.162482	0.0261148	
27.3808	2.78553	0.585894	0.490393	0.653794	-0.119535	-0.64238	-0.32297	-0.219585	-0.232595	-0.325625	-0.137879	0.0273213	

26.5782	2.50518	0.459368	0.524045	0.148646	-0.258358	-0.180371	-0.217311	-0.210424	0.143246	-0.335042	-0.357499	0.0433106	
26.4267	2.79423	0.23051	0.587452	0.0921912	-0.26806	-0.176328	-0.30618	-0.159195	0.137203	-0.314827	-0.396039	0.0858414	
